,date_time,Appliances
2895,2016-01-31 19:30:00,130
2896,2016-01-31 19:40:00,130
2897,2016-01-31 19:50:00,140
2898,2016-01-31 20:00:00,120
2899,2016-01-31 20:10:00,130
2900,2016-01-31 20:20:00,140
2901,2016-01-31 20:30:00,110
2902,2016-01-31 20:40:00,200
2903,2016-01-31 20:50:00,220
2904,2016-01-31 21:00:00,120
2905,2016-01-31 21:10:00,100
2906,2016-01-31 21:20:00,100
2907,2016-01-31 21:30:00,90
2908,2016-01-31 21:40:00,100
2909,2016-01-31 21:50:00,90
2910,2016-01-31 22:00:00,100
2911,2016-01-31 22:10:00,90
2912,2016-01-31 22:20:00,70
2913,2016-01-31 22:30:00,70
2914,2016-01-31 22:40:00,60
2915,2016-01-31 22:50:00,30
2916,2016-01-31 23:00:00,20
2917,2016-01-31 23:10:00,20
2918,2016-01-31 23:20:00,30
2919,2016-01-31 23:30:00,50
2920,2016-01-31 23:40:00,60
2921,2016-01-31 23:50:00,50
2922,2016-02-01 00:00:00,40
2923,2016-02-01 00:10:00,50
2924,2016-02-01 00:20:00,40
2925,2016-02-01 00:30:00,50
2926,2016-02-01 00:40:00,40
2927,2016-02-01 00:50:00,50
2928,2016-02-01 01:00:00,60
2929,2016-02-01 01:10:00,50
2930,2016-02-01 01:20:00,40
2931,2016-02-01 01:30:00,50
2932,2016-02-01 01:40:00,40
2933,2016-02-01 01:50:00,40
2934,2016-02-01 02:00:00,50
2935,2016-02-01 02:10:00,50
2936,2016-02-01 02:20:00,40
2937,2016-02-01 02:30:00,30
2938,2016-02-01 02:40:00,20
2939,2016-02-01 02:50:00,40
2940,2016-02-01 03:00:00,40
2941,2016-02-01 03:10:00,50
2942,2016-02-01 03:20:00,40
2943,2016-02-01 03:30:00,50
2944,2016-02-01 03:40:00,50
2945,2016-02-01 03:50:00,60
2946,2016-02-01 04:00:00,50
2947,2016-02-01 04:10:00,40
2948,2016-02-01 04:20:00,50
2949,2016-02-01 04:30:00,40
2950,2016-02-01 04:40:00,50
2951,2016-02-01 04:50:00,40
2952,2016-02-01 05:00:00,50
2953,2016-02-01 05:10:00,50
2954,2016-02-01 05:20:00,50
2955,2016-02-01 05:30:00,40
2956,2016-02-01 05:40:00,50
2957,2016-02-01 05:50:00,40
2958,2016-02-01 06:00:00,30
2959,2016-02-01 06:10:00,20
2960,2016-02-01 06:20:00,30
2961,2016-02-01 06:30:00,40
2962,2016-02-01 06:40:00,50
2963,2016-02-01 06:50:00,50
2964,2016-02-01 07:00:00,40
2965,2016-02-01 07:10:00,40
2966,2016-02-01 07:20:00,60
2967,2016-02-01 07:30:00,120
2968,2016-02-01 07:40:00,370
2969,2016-02-01 07:50:00,350
2970,2016-02-01 08:00:00,330
2971,2016-02-01 08:10:00,60
2972,2016-02-01 08:20:00,50
2973,2016-02-01 08:30:00,40
2974,2016-02-01 08:40:00,40
2975,2016-02-01 08:50:00,40
2976,2016-02-01 09:00:00,40
2977,2016-02-01 09:10:00,50
2978,2016-02-01 09:20:00,50
2979,2016-02-01 09:30:00,80
2980,2016-02-01 09:40:00,140
2981,2016-02-01 09:50:00,330
2982,2016-02-01 10:00:00,160
2983,2016-02-01 10:10:00,80
2984,2016-02-01 10:20:00,30
2985,2016-02-01 10:30:00,60
2986,2016-02-01 10:40:00,60
2987,2016-02-01 10:50:00,60
2988,2016-02-01 11:00:00,70
2989,2016-02-01 11:10:00,40
2990,2016-02-01 11:20:00,470
2991,2016-02-01 11:30:00,710
2992,2016-02-01 11:40:00,480
2993,2016-02-01 11:50:00,360
2994,2016-02-01 12:00:00,340
2995,2016-02-01 12:10:00,300
2996,2016-02-01 12:20:00,230
2997,2016-02-01 12:30:00,260
2998,2016-02-01 12:40:00,420
2999,2016-02-01 12:50:00,170
3000,2016-02-01 13:00:00,80
3001,2016-02-01 13:10:00,70
3002,2016-02-01 13:20:00,390
3003,2016-02-01 13:30:00,640
3004,2016-02-01 13:40:00,510
3005,2016-02-01 13:50:00,300
3006,2016-02-01 14:00:00,260
3007,2016-02-01 14:10:00,260
3008,2016-02-01 14:20:00,220
3009,2016-02-01 14:30:00,190
3010,2016-02-01 14:40:00,300
3011,2016-02-01 14:50:00,430
3012,2016-02-01 15:00:00,700
3013,2016-02-01 15:10:00,570
3014,2016-02-01 15:20:00,330
3015,2016-02-01 15:30:00,280
3016,2016-02-01 15:40:00,260
3017,2016-02-01 15:50:00,240
3018,2016-02-01 16:00:00,230
3019,2016-02-01 16:10:00,220
3020,2016-02-01 16:20:00,100
3021,2016-02-01 16:30:00,270
3022,2016-02-01 16:40:00,330
3023,2016-02-01 16:50:00,260
3024,2016-02-01 17:00:00,310
3025,2016-02-01 17:10:00,430
3026,2016-02-01 17:20:00,420
3027,2016-02-01 17:30:00,190
3028,2016-02-01 17:40:00,110
3029,2016-02-01 17:50:00,120
3030,2016-02-01 18:00:00,120
3031,2016-02-01 18:10:00,110
3032,2016-02-01 18:20:00,120
3033,2016-02-01 18:30:00,120
3034,2016-02-01 18:40:00,150
3035,2016-02-01 18:50:00,490
3036,2016-02-01 19:00:00,580
3037,2016-02-01 19:10:00,350
3038,2016-02-01 19:20:00,80
3039,2016-02-01 19:30:00,90
3040,2016-02-01 19:40:00,80
3041,2016-02-01 19:50:00,180
3042,2016-02-01 20:00:00,400
3043,2016-02-01 20:10:00,300
3044,2016-02-01 20:20:00,90
3045,2016-02-01 20:30:00,80
3046,2016-02-01 20:40:00,70
3047,2016-02-01 20:50:00,60
3048,2016-02-01 21:00:00,80
3049,2016-02-01 21:10:00,80
3050,2016-02-01 21:20:00,70
3051,2016-02-01 21:30:00,80
3052,2016-02-01 21:40:00,70
3053,2016-02-01 21:50:00,230
3054,2016-02-01 22:00:00,350
3055,2016-02-01 22:10:00,70
3056,2016-02-01 22:20:00,50
3057,2016-02-01 22:30:00,60
3058,2016-02-01 22:40:00,60
3059,2016-02-01 22:50:00,70
3060,2016-02-01 23:00:00,60
3061,2016-02-01 23:10:00,50
3062,2016-02-01 23:20:00,50
3063,2016-02-01 23:30:00,60
3064,2016-02-01 23:40:00,50
3065,2016-02-01 23:50:00,50
3066,2016-02-02 00:00:00,70
3067,2016-02-02 00:10:00,70
3068,2016-02-02 00:20:00,60
3069,2016-02-02 00:30:00,60
3070,2016-02-02 00:40:00,60
3071,2016-02-02 00:50:00,50
3072,2016-02-02 01:00:00,60
3073,2016-02-02 01:10:00,50
3074,2016-02-02 01:20:00,40
3075,2016-02-02 01:30:00,50
3076,2016-02-02 01:40:00,50
3077,2016-02-02 01:50:00,50
3078,2016-02-02 02:00:00,50
3079,2016-02-02 02:10:00,40
3080,2016-02-02 02:20:00,50
3081,2016-02-02 02:30:00,40
3082,2016-02-02 02:40:00,40
3083,2016-02-02 02:50:00,50
3084,2016-02-02 03:00:00,40
3085,2016-02-02 03:10:00,50
3086,2016-02-02 03:20:00,50
3087,2016-02-02 03:30:00,50
3088,2016-02-02 03:40:00,50
3089,2016-02-02 03:50:00,40
3090,2016-02-02 04:00:00,40
3091,2016-02-02 04:10:00,40
3092,2016-02-02 04:20:00,50
3093,2016-02-02 04:30:00,50
3094,2016-02-02 04:40:00,40
3095,2016-02-02 04:50:00,50
3096,2016-02-02 05:00:00,50
3097,2016-02-02 05:10:00,40
3098,2016-02-02 05:20:00,50
3099,2016-02-02 05:30:00,40
3100,2016-02-02 05:40:00,40
3101,2016-02-02 05:50:00,40
3102,2016-02-02 06:00:00,50
3103,2016-02-02 06:10:00,50
3104,2016-02-02 06:20:00,50
3105,2016-02-02 06:30:00,50
3106,2016-02-02 06:40:00,40
3107,2016-02-02 06:50:00,40
3108,2016-02-02 07:00:00,50
3109,2016-02-02 07:10:00,50
3110,2016-02-02 07:20:00,50
3111,2016-02-02 07:30:00,60
3112,2016-02-02 07:40:00,60
3113,2016-02-02 07:50:00,60
3114,2016-02-02 08:00:00,70
3115,2016-02-02 08:10:00,320
3116,2016-02-02 08:20:00,200
3117,2016-02-02 08:30:00,60
3118,2016-02-02 08:40:00,40
3119,2016-02-02 08:50:00,50
3120,2016-02-02 09:00:00,60
3121,2016-02-02 09:10:00,80
3122,2016-02-02 09:20:00,60
3123,2016-02-02 09:30:00,70
3124,2016-02-02 09:40:00,60
3125,2016-02-02 09:50:00,50
3126,2016-02-02 10:00:00,60
3127,2016-02-02 10:10:00,60
3128,2016-02-02 10:20:00,60
3129,2016-02-02 10:30:00,60
3130,2016-02-02 10:40:00,80
3131,2016-02-02 10:50:00,80
3132,2016-02-02 11:00:00,80
3133,2016-02-02 11:10:00,70
3134,2016-02-02 11:20:00,70
3135,2016-02-02 11:30:00,130
3136,2016-02-02 11:40:00,70
3137,2016-02-02 11:50:00,70
3138,2016-02-02 12:00:00,60
3139,2016-02-02 12:10:00,60
3140,2016-02-02 12:20:00,60
3141,2016-02-02 12:30:00,60
3142,2016-02-02 12:40:00,60
3143,2016-02-02 12:50:00,50
3144,2016-02-02 13:00:00,90
3145,2016-02-02 13:10:00,70
3146,2016-02-02 13:20:00,50
3147,2016-02-02 13:30:00,50
3148,2016-02-02 13:40:00,50
3149,2016-02-02 13:50:00,40
3150,2016-02-02 14:00:00,70
3151,2016-02-02 14:10:00,180
3152,2016-02-02 14:20:00,50
3153,2016-02-02 14:30:00,60
3154,2016-02-02 14:40:00,150
3155,2016-02-02 14:50:00,130
3156,2016-02-02 15:00:00,60
3157,2016-02-02 15:10:00,50
3158,2016-02-02 15:20:00,50
3159,2016-02-02 15:30:00,40
3160,2016-02-02 15:40:00,90
3161,2016-02-02 15:50:00,70
3162,2016-02-02 16:00:00,60
3163,2016-02-02 16:10:00,70
3164,2016-02-02 16:20:00,70
3165,2016-02-02 16:30:00,60
3166,2016-02-02 16:40:00,70
3167,2016-02-02 16:50:00,60
3168,2016-02-02 17:00:00,40
3169,2016-02-02 17:10:00,40
3170,2016-02-02 17:20:00,50
3171,2016-02-02 17:30:00,90
3172,2016-02-02 17:40:00,90
3173,2016-02-02 17:50:00,90
3174,2016-02-02 18:00:00,100
3175,2016-02-02 18:10:00,100
3176,2016-02-02 18:20:00,90
3177,2016-02-02 18:30:00,170
3178,2016-02-02 18:40:00,600
3179,2016-02-02 18:50:00,510
3180,2016-02-02 19:00:00,110
3181,2016-02-02 19:10:00,100
3182,2016-02-02 19:20:00,100
3183,2016-02-02 19:30:00,110
3184,2016-02-02 19:40:00,190
3185,2016-02-02 19:50:00,140
3186,2016-02-02 20:00:00,90
3187,2016-02-02 20:10:00,90
3188,2016-02-02 20:20:00,90
3189,2016-02-02 20:30:00,90
3190,2016-02-02 20:40:00,120
3191,2016-02-02 20:50:00,110
3192,2016-02-02 21:00:00,120
3193,2016-02-02 21:10:00,110
3194,2016-02-02 21:20:00,100
3195,2016-02-02 21:30:00,90
3196,2016-02-02 21:40:00,90
3197,2016-02-02 21:50:00,80
3198,2016-02-02 22:00:00,100
3199,2016-02-02 22:10:00,90
3200,2016-02-02 22:20:00,80
3201,2016-02-02 22:30:00,100
3202,2016-02-02 22:40:00,100
3203,2016-02-02 22:50:00,70
3204,2016-02-02 23:00:00,40
3205,2016-02-02 23:10:00,30
3206,2016-02-02 23:20:00,50
3207,2016-02-02 23:30:00,60
3208,2016-02-02 23:40:00,70
3209,2016-02-02 23:50:00,70
3210,2016-02-03 00:00:00,60
3211,2016-02-03 00:10:00,50
3212,2016-02-03 00:20:00,60
3213,2016-02-03 00:30:00,50
3214,2016-02-03 00:40:00,60
3215,2016-02-03 00:50:00,80
3216,2016-02-03 01:00:00,70
3217,2016-02-03 01:10:00,70
3218,2016-02-03 01:20:00,60
3219,2016-02-03 01:30:00,70
3220,2016-02-03 01:40:00,50
3221,2016-02-03 01:50:00,70
3222,2016-02-03 02:00:00,60
3223,2016-02-03 02:10:00,60
3224,2016-02-03 02:20:00,70
3225,2016-02-03 02:30:00,60
3226,2016-02-03 02:40:00,80
3227,2016-02-03 02:50:00,60
3228,2016-02-03 03:00:00,50
3229,2016-02-03 03:10:00,40
3230,2016-02-03 03:20:00,40
3231,2016-02-03 03:30:00,40
3232,2016-02-03 03:40:00,60
3233,2016-02-03 03:50:00,60
3234,2016-02-03 04:00:00,70
3235,2016-02-03 04:10:00,60
3236,2016-02-03 04:20:00,60
3237,2016-02-03 04:30:00,50
3238,2016-02-03 04:40:00,60
3239,2016-02-03 04:50:00,60
3240,2016-02-03 05:00:00,50
3241,2016-02-03 05:10:00,60
3242,2016-02-03 05:20:00,70
3243,2016-02-03 05:30:00,60
3244,2016-02-03 05:40:00,60
3245,2016-02-03 05:50:00,50
3246,2016-02-03 06:00:00,50
3247,2016-02-03 06:10:00,60
3248,2016-02-03 06:20:00,50
3249,2016-02-03 06:30:00,60
3250,2016-02-03 06:40:00,60
3251,2016-02-03 06:50:00,60
3252,2016-02-03 07:00:00,60
3253,2016-02-03 07:10:00,60
3254,2016-02-03 07:20:00,60
3255,2016-02-03 07:30:00,60
3256,2016-02-03 07:40:00,60
3257,2016-02-03 07:50:00,100
3258,2016-02-03 08:00:00,70
3259,2016-02-03 08:10:00,70
3260,2016-02-03 08:20:00,90
3261,2016-02-03 08:30:00,190
3262,2016-02-03 08:40:00,310
3263,2016-02-03 08:50:00,230
3264,2016-02-03 09:00:00,170
3265,2016-02-03 09:10:00,320
3266,2016-02-03 09:20:00,300
3267,2016-02-03 09:30:00,90
3268,2016-02-03 09:40:00,90
3269,2016-02-03 09:50:00,90
3270,2016-02-03 10:00:00,120
3271,2016-02-03 10:10:00,360
3272,2016-02-03 10:20:00,220
3273,2016-02-03 10:30:00,220
3274,2016-02-03 10:40:00,410
3275,2016-02-03 10:50:00,190
3276,2016-02-03 11:00:00,80
3277,2016-02-03 11:10:00,70
3278,2016-02-03 11:20:00,70
3279,2016-02-03 11:30:00,350
3280,2016-02-03 11:40:00,340
3281,2016-02-03 11:50:00,340
3282,2016-02-03 12:00:00,340
3283,2016-02-03 12:10:00,220
3284,2016-02-03 12:20:00,70
3285,2016-02-03 12:30:00,90
3286,2016-02-03 12:40:00,80
3287,2016-02-03 12:50:00,70
3288,2016-02-03 13:00:00,70
3289,2016-02-03 13:10:00,70
3290,2016-02-03 13:20:00,120
3291,2016-02-03 13:30:00,90
3292,2016-02-03 13:40:00,100
3293,2016-02-03 13:50:00,100
3294,2016-02-03 14:00:00,240
3295,2016-02-03 14:10:00,420
3296,2016-02-03 14:20:00,200
3297,2016-02-03 14:30:00,120
3298,2016-02-03 14:40:00,120
3299,2016-02-03 14:50:00,120
3300,2016-02-03 15:00:00,220
3301,2016-02-03 15:10:00,160
3302,2016-02-03 15:20:00,130
3303,2016-02-03 15:30:00,110
3304,2016-02-03 15:40:00,90
3305,2016-02-03 15:50:00,100
3306,2016-02-03 16:00:00,180
3307,2016-02-03 16:10:00,510
3308,2016-02-03 16:20:00,350
3309,2016-02-03 16:30:00,310
3310,2016-02-03 16:40:00,300
3311,2016-02-03 16:50:00,270
3312,2016-02-03 17:00:00,270
3313,2016-02-03 17:10:00,250
3314,2016-02-03 17:20:00,230
3315,2016-02-03 17:30:00,120
3316,2016-02-03 17:40:00,190
3317,2016-02-03 17:50:00,170
3318,2016-02-03 18:00:00,120
3319,2016-02-03 18:10:00,120
3320,2016-02-03 18:20:00,460
3321,2016-02-03 18:30:00,600
3322,2016-02-03 18:40:00,280
3323,2016-02-03 18:50:00,100
3324,2016-02-03 19:00:00,110
3325,2016-02-03 19:10:00,130
3326,2016-02-03 19:20:00,120
3327,2016-02-03 19:30:00,110
3328,2016-02-03 19:40:00,160
3329,2016-02-03 19:50:00,160
3330,2016-02-03 20:00:00,150
3331,2016-02-03 20:10:00,170
3332,2016-02-03 20:20:00,100
3333,2016-02-03 20:30:00,130
3334,2016-02-03 20:40:00,100
3335,2016-02-03 20:50:00,140
3336,2016-02-03 21:00:00,120
3337,2016-02-03 21:10:00,120
3338,2016-02-03 21:20:00,140
3339,2016-02-03 21:30:00,120
3340,2016-02-03 21:40:00,130
3341,2016-02-03 21:50:00,80
3342,2016-02-03 22:00:00,70
3343,2016-02-03 22:10:00,70
3344,2016-02-03 22:20:00,70
3345,2016-02-03 22:30:00,100
3346,2016-02-03 22:40:00,100
3347,2016-02-03 22:50:00,100
3348,2016-02-03 23:00:00,70
3349,2016-02-03 23:10:00,70
3350,2016-02-03 23:20:00,70
3351,2016-02-03 23:30:00,70
3352,2016-02-03 23:40:00,60
3353,2016-02-03 23:50:00,50
3354,2016-02-04 00:00:00,30
3355,2016-02-04 00:10:00,20
3356,2016-02-04 00:20:00,50
3357,2016-02-04 00:30:00,40
3358,2016-02-04 00:40:00,40
3359,2016-02-04 00:50:00,50
3360,2016-02-04 01:00:00,40
3361,2016-02-04 01:10:00,50
3362,2016-02-04 01:20:00,40
3363,2016-02-04 01:30:00,50
3364,2016-02-04 01:40:00,50
3365,2016-02-04 01:50:00,40
3366,2016-02-04 02:00:00,50
3367,2016-02-04 02:10:00,40
3368,2016-02-04 02:20:00,40
3369,2016-02-04 02:30:00,50
3370,2016-02-04 02:40:00,50
3371,2016-02-04 02:50:00,50
3372,2016-02-04 03:00:00,50
3373,2016-02-04 03:10:00,40
3374,2016-02-04 03:20:00,20
3375,2016-02-04 03:30:00,20
3376,2016-02-04 03:40:00,20
3377,2016-02-04 03:50:00,40
3378,2016-02-04 04:00:00,50
3379,2016-02-04 04:10:00,60
3380,2016-02-04 04:20:00,40
3381,2016-02-04 04:30:00,50
3382,2016-02-04 04:40:00,40
3383,2016-02-04 04:50:00,40
3384,2016-02-04 05:00:00,50
3385,2016-02-04 05:10:00,40
3386,2016-02-04 05:20:00,50
3387,2016-02-04 05:30:00,50
3388,2016-02-04 05:40:00,50
3389,2016-02-04 05:50:00,40
3390,2016-02-04 06:00:00,40
3391,2016-02-04 06:10:00,40
3392,2016-02-04 06:20:00,40
3393,2016-02-04 06:30:00,50
3394,2016-02-04 06:40:00,30
3395,2016-02-04 06:50:00,30
3396,2016-02-04 07:00:00,30
3397,2016-02-04 07:10:00,40
3398,2016-02-04 07:20:00,60
3399,2016-02-04 07:30:00,50
3400,2016-02-04 07:40:00,50
3401,2016-02-04 07:50:00,70
3402,2016-02-04 08:00:00,60
3403,2016-02-04 08:10:00,60
3404,2016-02-04 08:20:00,80
3405,2016-02-04 08:30:00,60
3406,2016-02-04 08:40:00,60
3407,2016-02-04 08:50:00,50
3408,2016-02-04 09:00:00,50
3409,2016-02-04 09:10:00,60
3410,2016-02-04 09:20:00,170
3411,2016-02-04 09:30:00,350
3412,2016-02-04 09:40:00,140
3413,2016-02-04 09:50:00,80
3414,2016-02-04 10:00:00,50
3415,2016-02-04 10:10:00,40
3416,2016-02-04 10:20:00,50
3417,2016-02-04 10:30:00,60
3418,2016-02-04 10:40:00,60
3419,2016-02-04 10:50:00,60
3420,2016-02-04 11:00:00,80
3421,2016-02-04 11:10:00,70
3422,2016-02-04 11:20:00,70
3423,2016-02-04 11:30:00,90
3424,2016-02-04 11:40:00,60
3425,2016-02-04 11:50:00,50
3426,2016-02-04 12:00:00,470
3427,2016-02-04 12:10:00,600
3428,2016-02-04 12:20:00,330
3429,2016-02-04 12:30:00,260
3430,2016-02-04 12:40:00,240
3431,2016-02-04 12:50:00,220
3432,2016-02-04 13:00:00,260
3433,2016-02-04 13:10:00,300
3434,2016-02-04 13:20:00,70
3435,2016-02-04 13:30:00,60
3436,2016-02-04 13:40:00,70
3437,2016-02-04 13:50:00,70
3438,2016-02-04 14:00:00,110
3439,2016-02-04 14:10:00,180
3440,2016-02-04 14:20:00,170
3441,2016-02-04 14:30:00,50
3442,2016-02-04 14:40:00,50
3443,2016-02-04 14:50:00,60
3444,2016-02-04 15:00:00,60
3445,2016-02-04 15:10:00,60
3446,2016-02-04 15:20:00,60
3447,2016-02-04 15:30:00,70
3448,2016-02-04 15:40:00,80
3449,2016-02-04 15:50:00,90
3450,2016-02-04 16:00:00,90
3451,2016-02-04 16:10:00,100
3452,2016-02-04 16:20:00,90
3453,2016-02-04 16:30:00,100
3454,2016-02-04 16:40:00,100
3455,2016-02-04 16:50:00,120
3456,2016-02-04 17:00:00,120
3457,2016-02-04 17:10:00,120
3458,2016-02-04 17:20:00,110
3459,2016-02-04 17:30:00,100
3460,2016-02-04 17:40:00,100
3461,2016-02-04 17:50:00,80
3462,2016-02-04 18:00:00,110
3463,2016-02-04 18:10:00,90
3464,2016-02-04 18:20:00,90
3465,2016-02-04 18:30:00,350
3466,2016-02-04 18:40:00,530
3467,2016-02-04 18:50:00,500
3468,2016-02-04 19:00:00,100
3469,2016-02-04 19:10:00,110
3470,2016-02-04 19:20:00,120
3471,2016-02-04 19:30:00,370
3472,2016-02-04 19:40:00,210
3473,2016-02-04 19:50:00,110
3474,2016-02-04 20:00:00,100
3475,2016-02-04 20:10:00,100
3476,2016-02-04 20:20:00,100
3477,2016-02-04 20:30:00,100
3478,2016-02-04 20:40:00,100
3479,2016-02-04 20:50:00,100
3480,2016-02-04 21:00:00,110
3481,2016-02-04 21:10:00,110
3482,2016-02-04 21:20:00,80
3483,2016-02-04 21:30:00,230
3484,2016-02-04 21:40:00,420
3485,2016-02-04 21:50:00,240
3486,2016-02-04 22:00:00,70
3487,2016-02-04 22:10:00,70
3488,2016-02-04 22:20:00,70
3489,2016-02-04 22:30:00,60
3490,2016-02-04 22:40:00,60
3491,2016-02-04 22:50:00,60
3492,2016-02-04 23:00:00,50
3493,2016-02-04 23:10:00,60
3494,2016-02-04 23:20:00,50
3495,2016-02-04 23:30:00,50
3496,2016-02-04 23:40:00,60
3497,2016-02-04 23:50:00,70
3498,2016-02-05 00:00:00,60
3499,2016-02-05 00:10:00,60
3500,2016-02-05 00:20:00,40
3501,2016-02-05 00:30:00,20
3502,2016-02-05 00:40:00,20
3503,2016-02-05 00:50:00,20
3504,2016-02-05 01:00:00,30
3505,2016-02-05 01:10:00,50
3506,2016-02-05 01:20:00,50
3507,2016-02-05 01:30:00,50
3508,2016-02-05 01:40:00,40
3509,2016-02-05 01:50:00,40
3510,2016-02-05 02:00:00,40
3511,2016-02-05 02:10:00,50
3512,2016-02-05 02:20:00,50
3513,2016-02-05 02:30:00,50
3514,2016-02-05 02:40:00,50
3515,2016-02-05 02:50:00,50
3516,2016-02-05 03:00:00,40
3517,2016-02-05 03:10:00,50
3518,2016-02-05 03:20:00,40
3519,2016-02-05 03:30:00,40
3520,2016-02-05 03:40:00,50
3521,2016-02-05 03:50:00,40
3522,2016-02-05 04:00:00,40
3523,2016-02-05 04:10:00,30
3524,2016-02-05 04:20:00,20
3525,2016-02-05 04:30:00,40
3526,2016-02-05 04:40:00,40
3527,2016-02-05 04:50:00,40
3528,2016-02-05 05:00:00,40
3529,2016-02-05 05:10:00,50
3530,2016-02-05 05:20:00,50
3531,2016-02-05 05:30:00,50
3532,2016-02-05 05:40:00,50
3533,2016-02-05 05:50:00,40
3534,2016-02-05 06:00:00,50
3535,2016-02-05 06:10:00,40
3536,2016-02-05 06:20:00,40
3537,2016-02-05 06:30:00,40
3538,2016-02-05 06:40:00,50
3539,2016-02-05 06:50:00,50
3540,2016-02-05 07:00:00,50
3541,2016-02-05 07:10:00,40
3542,2016-02-05 07:20:00,50
3543,2016-02-05 07:30:00,30
3544,2016-02-05 07:40:00,20
3545,2016-02-05 07:50:00,50
3546,2016-02-05 08:00:00,20
3547,2016-02-05 08:10:00,60
3548,2016-02-05 08:20:00,50
3549,2016-02-05 08:30:00,60
3550,2016-02-05 08:40:00,60
3551,2016-02-05 08:50:00,60
3552,2016-02-05 09:00:00,50
3553,2016-02-05 09:10:00,40
3554,2016-02-05 09:20:00,50
3555,2016-02-05 09:30:00,40
3556,2016-02-05 09:40:00,60
3557,2016-02-05 09:50:00,50
3558,2016-02-05 10:00:00,50
3559,2016-02-05 10:10:00,40
3560,2016-02-05 10:20:00,40
3561,2016-02-05 10:30:00,50
3562,2016-02-05 10:40:00,20
3563,2016-02-05 10:50:00,20
3564,2016-02-05 11:00:00,40
3565,2016-02-05 11:10:00,40
3566,2016-02-05 11:20:00,60
3567,2016-02-05 11:30:00,70
3568,2016-02-05 11:40:00,60
3569,2016-02-05 11:50:00,150
3570,2016-02-05 12:00:00,70
3571,2016-02-05 12:10:00,60
3572,2016-02-05 12:20:00,80
3573,2016-02-05 12:30:00,70
3574,2016-02-05 12:40:00,70
3575,2016-02-05 12:50:00,70
3576,2016-02-05 13:00:00,60
3577,2016-02-05 13:10:00,60
3578,2016-02-05 13:20:00,70
3579,2016-02-05 13:30:00,40
3580,2016-02-05 13:40:00,40
3581,2016-02-05 13:50:00,50
3582,2016-02-05 14:00:00,50
3583,2016-02-05 14:10:00,50
3584,2016-02-05 14:20:00,40
3585,2016-02-05 14:30:00,30
3586,2016-02-05 14:40:00,30
3587,2016-02-05 14:50:00,20
3588,2016-02-05 15:00:00,30
3589,2016-02-05 15:10:00,50
3590,2016-02-05 15:20:00,60
3591,2016-02-05 15:30:00,60
3592,2016-02-05 15:40:00,50
3593,2016-02-05 15:50:00,60
3594,2016-02-05 16:00:00,50
3595,2016-02-05 16:10:00,50
3596,2016-02-05 16:20:00,50
3597,2016-02-05 16:30:00,50
3598,2016-02-05 16:40:00,50
3599,2016-02-05 16:50:00,60
3600,2016-02-05 17:00:00,60
3601,2016-02-05 17:10:00,50
3602,2016-02-05 17:20:00,50
3603,2016-02-05 17:30:00,80
3604,2016-02-05 17:40:00,80
3605,2016-02-05 17:50:00,90
3606,2016-02-05 18:00:00,90
3607,2016-02-05 18:10:00,100
3608,2016-02-05 18:20:00,150
3609,2016-02-05 18:30:00,540
3610,2016-02-05 18:40:00,370
3611,2016-02-05 18:50:00,180
3612,2016-02-05 19:00:00,150
3613,2016-02-05 19:10:00,220
3614,2016-02-05 19:20:00,100
3615,2016-02-05 19:30:00,100
3616,2016-02-05 19:40:00,120
3617,2016-02-05 19:50:00,100
3618,2016-02-05 20:00:00,90
3619,2016-02-05 20:10:00,100
3620,2016-02-05 20:20:00,110
3621,2016-02-05 20:30:00,100
3622,2016-02-05 20:40:00,70
3623,2016-02-05 20:50:00,80
3624,2016-02-05 21:00:00,80
3625,2016-02-05 21:10:00,80
3626,2016-02-05 21:20:00,70
3627,2016-02-05 21:30:00,80
3628,2016-02-05 21:40:00,60
3629,2016-02-05 21:50:00,80
3630,2016-02-05 22:00:00,70
3631,2016-02-05 22:10:00,60
3632,2016-02-05 22:20:00,60
3633,2016-02-05 22:30:00,50
3634,2016-02-05 22:40:00,50
3635,2016-02-05 22:50:00,50
3636,2016-02-05 23:00:00,30
3637,2016-02-05 23:10:00,20
3638,2016-02-05 23:20:00,20
3639,2016-02-05 23:30:00,30
3640,2016-02-05 23:40:00,40
3641,2016-02-05 23:50:00,50
3642,2016-02-06 00:00:00,60
3643,2016-02-06 00:10:00,50
3644,2016-02-06 00:20:00,40
3645,2016-02-06 00:30:00,50
3646,2016-02-06 00:40:00,40
3647,2016-02-06 00:50:00,50
3648,2016-02-06 01:00:00,40
3649,2016-02-06 01:10:00,50
3650,2016-02-06 01:20:00,50
3651,2016-02-06 01:30:00,50
3652,2016-02-06 01:40:00,50
3653,2016-02-06 01:50:00,40
3654,2016-02-06 02:00:00,40
3655,2016-02-06 02:10:00,40
3656,2016-02-06 02:20:00,40
3657,2016-02-06 02:30:00,50
3658,2016-02-06 02:40:00,50
3659,2016-02-06 02:50:00,50
3660,2016-02-06 03:00:00,50
3661,2016-02-06 03:10:00,40
3662,2016-02-06 03:20:00,50
3663,2016-02-06 03:30:00,40
3664,2016-02-06 03:40:00,40
3665,2016-02-06 03:50:00,50
3666,2016-02-06 04:00:00,30
3667,2016-02-06 04:10:00,30
3668,2016-02-06 04:20:00,30
3669,2016-02-06 04:30:00,40
3670,2016-02-06 04:40:00,50
3671,2016-02-06 04:50:00,40
